,review,is_bad_review,review_clean,doc2vec_vector_0,doc2vec_vector_1,doc2vec_vector_2,doc2vec_vector_3,doc2vec_vector_4,doc2vec_vector_5,doc2vec_vector_6,doc2vec_vector_7
23463,"This was my first trip to NYC and we originally booked the standard """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""cabin"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""". However, once we were there we decided to upgrade to a corner room which was $--.-- + tax a night. Considering the views in NYC it was well worth the extra $ in my opinion. The men standing in the lobby were very nice in letting us know that in order to upgrade we needed to go to the fourth floor, speak to """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""mission control"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""", and they would take care of it. I do recommend upgrading your room before you arrive because we did get the last corner room available. I believe these rooms are also slightly larger. There was a closet area with space to hang clothes, two drawers, plenty of room under the bed for large suitcases, iron, ironing board, safe, small hair dryer, and small toilietries such as tissues, and disability access. There is a TV, desk, IPod dock, automatic blinds, and plenty of shelves to make for storage. I never really had any issues with the hotel, but here are some things that others may potentially find annoying. Corner rooms are located right next to the """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Galley"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" where you will find the free coffee, water, fridge, microwave, and ice. Good because I slipped by for my morning cup in my PJ's a couple of times. Bad, because like many others have said, you can hear the door slamming shut time after time as people are going in and out. If you are a light sleeper this may be really bad for you. The bed is super hard and I would say it has less cushion than a futon. I was always sooo tired from the streets of NY that it never bothered me, but anyone with back issues would never make it. The bathroom had two issues. I read about a curtain covering the restroom, which was not the case for corner rooms. We had no curtains seperating us, just the clear sliding door. I have been in some not so private bathrooms in my time traveling, but this was the worst. This door does not have any frost at all, it is completely see through, and has a small dotted design at the bottom, which does nothing privacy wise. I just can't understand this concept of hotels and why they think it is desirable to watch someone else go to the restroom. Just be warned that the door is clear and you can see through it. The other thing with the bathroom was the draining of the shower. We had to put down at least two towels to keep from getting water all over the floor and into the carpet. I believe this causes huge problems with mold because I am allergic to it and felt very symptomatic while there. The first morning we got out fairly late around -:-- PM and when we returned around -:-- PM our room was not clean (the only time this happened for - nights), but around -- mins later we got a call from mission control that when they came by that we had our """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""do not disturb"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" sign on and they were unable to clean the room and asked if we needed any extra towels or anything else they could help us with, which I thought was a nice touch. 
On the fourth floor you will find two bars. We did hang out for two drinks on a Sat around - and the bar was fairly busy. We had no problem getting a drink and they are pricey like every other bar in Manhatten. There is an outdoor area rooftop as well, which we never used because of the weather, but would be great in the summer. The area they turn into a night club atmosphere at night is also on four. We passed by several times, but never went in because I am not a huge fan of techno which it seemed that they only played. Dohyo is also located on four, they supply the free muffins from ----AM there, there are several computers to use free of charge, and a concierge. """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Yobot"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" is located in the lobby when you first walk in, but be aware that it can NOT store all luggage. Luckily one of the doormen told us our bags were too big and he was kind enough to store them for us, and arrange for a taxi once it was our time to leave. Yotel also has there own car service that they use where you can ride in a black town car or escalade for an upgrade charge if you want to ride VIP. We never used it, but I thought it was cool that they had it as an option. 
Overall, our stay was great for what we paid to stay there, there is a fairly young crowd staying here (--'s---'s), the best thing about this hotel is LOCATION, LOCATION, LOCATION!! There is a CVS -- hour pharmacy right across the street good for any late night munchies or snacks, a subway is also across the street. Times Square is a two block walk. Subway and bus stations are all really close by. There are a lot of food options all around. Broadway shows are within walking distance. We are walkers and we were able to walk to Rockefeller Plaza, Fifth Ave, Grand Central Station, and Central Park from the hotel with no problem. There are always cabs around to catch and there were never any outrageous fees over $-- (accept La Guardia, around $--) getting anywhere we needed to go in Manhatten. I would totally stay there again and I fell in love with NYC.",0,"first trip nyc originally book standard cabin however decide upgrade corner room tax night consider view nyc well worth extra opinion men stand lobby nice let know order upgrade need go fourth floor speak mission control would take care recommend upgrading room arrive get last corner room available believe room also slightly large closet area space hang clothes two drawer plenty room bed large suitcase iron iron board safe small hair dryer small toilietries tissue disability access tv desk ipod dock automatic blind plenty shelf make storage never really issue hotel thing others may potentially find annoying corner room locate right next galley find free coffee water fridge microwave ice good slip morning cup pj's couple time bad like many others say hear door slam shut time time people go light sleeper may really bad bed super hard would say less cushion futon always sooo tired street ny never bother anyone back issue would never make bathroom two issue read curtain cover restroom case corner room curtain seperating clear slide door private bathroom time travel bad door frost completely see small dot design bottom nothing privacy wise can't understand concept hotel think desirable watch someone else go restroom warn door clear see thing bathroom drain shower put least two towel keep get water floor carpet believe cause huge problem mold allergic felt symptomatic first morning get fairly late around pm return around pm room clean time happen night around min later get call mission control come disturb sign unable clean room ask need extra towel anything else could help thought nice touch 
on fourth floor find two bar hang two drink sit around bar fairly busy problem get drink pricey like every bar manhatten outdoor area rooftop well never use weather would great summer area turn night club atmosphere night also four pass several time never go huge fan techno seem played dohyo also locate four supply free muffin several computer use free charge concierge yobot locate lobby first walk aware store luggage luckily one doorman tell bag big kind enough store arrange taxi time leave yotel also car service use ride black town car escalade upgrade charge want ride vip never use thought cool option 
overall stay great pay stay fairly young crowd stay s---'s best thing hotel location location location cvs hour pharmacy right across street good late night munchies snack subway also across street time square two block walk subway bus station really close lot food option around broadway show within walk distance walker able walk rockefeller plaza fifth ave grand central station central park hotel problem always cab around catch never outrageous fee accept la guardia around get anywhere need go manhatten would totally stay fell love nyc",0.8169855,0.12756005,-0.6999341,-0.050781686,1.937814,-0.5411769,1.978462,0.4929674
14014,This was not the greatest hotel but was by the cheapest in this nice area of town. The room was small and the bathroom was very tiny. The desk people were very friendly and helpful heck at -:--AM the front desk guy went out into the middle of the street and flagged a taxi down for us. I would stay there again because I'm single but would not stay there with a family.,1,great hotel cheapest nice area town room small bathroom tiny desk people friendly helpful heck front desk guy go middle street flag taxi would stay i'm single would stay family,-0.0027094537,-0.0069499803,-0.04247078,0.00097185903,0.12613249,0.010102773,0.22477783,0.066006325
36089,"I though this hotel was terrible that was my first reaction and rude staff to boot. We arrive - minutes early and the receptionist was very offish.
Matters not helped by our month old booking not being found even though it was through Hotels.com.(which is a huge company).
So we were given the last room available which if you've traveled much means the worst room and that was next to the lift.
The room was noisy and had a dreadful view of the run down building next door which was only -m away, this creates a terrible view.
Also if you are an asthmatic do not book this hotel as chintzy in this case means old and I became very unwell.
I've included photos and the cupboard without the doors inlaid with that TV that you can’t watch from bed is a nice touch.
I’ve traveled a great deal and this is a hotel living off old reviews.
The only saving grace was the home made food, good cakes and the staff in the morning being very helpful but that is not enough for me to recommend this hotel.",1,"though hotel terrible first reaction rude staff boot arrive minute early receptionist offish.
matters help month old booking find even though hotels.com.(which huge company).
so give last room available travel much mean worst room next lift.
the room noisy dreadful view run build next door away create terrible view.
also asthmatic book hotel chintzy case mean old become unwell.
i've include photo cupboard without door inlay tv can’t watch bed nice touch.
i’ve travel great deal hotel live old reviews.
the save grace home make food good cake staff morning helpful enough recommend hotel",0.41860536,0.07817663,-0.36511025,-0.006638241,1.0495093,-0.27631336,1.0503994,0.17471696
21554,This place is wonderful for a hotel I had a - bedroom very spacious and very clean all the amenities you would need Would most defiantly recomend this place Flat screen tvs recliners sofa sleepers Nice work out room laundry facility and lil grocery store.This is defiantly one of the best Candlwoods I have ever stayed at ..Thank you Steve West for your kindness.and helpfulness.,0,place wonderful hotel bedroom spacious clean amenity would need would defiantly recomend place flat screen tv recliner sofa sleeper nice work room laundry facility lil grocery store.this defiantly one best candlwoods ever stay thank steve west kindness.and helpfulness,0.24476862,-0.017969625,-0.24494576,-0.04330589,0.5328625,-0.2106499,0.5848373,0.12538497
21286,"As Bette Davis would say, """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""What a dump!""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
The Four Seasons hotel chain needs to either remove its name from this location or put some good money into renovations.
Skip this hotel and stay elsewhere. 
Bad, bad, bad",1,"bette davis would say dump!""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
the four season hotel chain need either remove name location put good money renovations.
skip hotel stay elsewhere 
bad bad bad",0.073215574,-0.019862209,-0.1432574,0.040865857,0.3551733,-0.048078887,0.29601502,0.028182363
25406,"We booked our vacation through a travel agent, and we were not familiar with Paradise Point, but she assured us we would be happy. HAPPY is a huge understatement -- even though we looked it up online before visiting, we were truly impressed beyond any of our expectations. My sons loved everything from the pools to the jet ski rentals. Paradise Point gave us a wonderful vacation.",0,book vacation travel agent familiar paradise point assure would happy happy huge understatement even though looked online visit truly impressed beyond expectation son love everything pool jet ski rental paradise point give wonderful vacation,0.2763535,0.0373126,-0.13270642,0.055255596,0.46068066,-0.17761147,0.4976054,0.11676111
21482,"Having previously stayed at various hotels in Boston, including the Fairmont Copley Plaza, the Omni, and the Westin, among others, I thought I would try a hotel in a slighter higher category. This hotel is perfectly situation on the edge of the Boston Common and Newbury Street shopping. The premier rooms with park view are especially spacious in comparison to comparable accommodations in Boston, luxurious and warm, adorned with rich fabrics, and great colors. The public spaces are equally well-done, and have maintained their classic style but now exude warmth and richness. One negative: The Restaurant was exceedingly slow. 
The service - from door man, front office, concierge, and housekeeping was overall excellent. All in all - clearly a four star hotel that could be even better if the restaurant were improved.",0,"previously stay various hotel boston include fairmont copley plaza omni westin among others think would try hotel slighter high category hotel perfectly situation edge boston common newbury street shop premier room park view especially spacious comparison comparable accommodation boston luxurious warm adorn rich fabric great color public space equally well-done maintained classic style exude warmth richness one negative restaurant exceedingly slow 
the service door man front office concierge housekeep overall excellent clearly four star hotel could even well restaurant improve",0.38794786,-0.0073314845,-0.3353508,0.0021300118,1.1513412,-0.21753259,1.0492222,0.150943
278,"Having made a reservation some - months prior to arrival, I was delighted that the Staybridge Suites honoured my request for my room to be as high as possible, to complement the pre booked King room with view. Our room was on the --th floor with fantastic views of the Manhattan Skyline. The room, although slightly smaller than other Staybridge Suites we have stayed in, fulfilled all our needs over the - night stay, with a comfortable bed, quality bedding, and the availability of a small but very useful kitchenette. Location is excellent, with easy access to Subway and bus transport. Any doubts about the sleazier elements of the area are not a major concern. Yes, there are some, but there are far more elsewhere – even in the Times Square vicinity, and --th Street in front of the hotel is perfectly safe, if a little run down and crowded. The Port Authority Bus Station opposite is busy, but the buses arrive and depart well away from the hotel, and inside the complex are numerous fast food places, a pub, post office and a CVS outlet. Good and plentiful breakfasts are offered by the hotel, with a fitness suite located in the basement to ward off those extra pounds. All in all, the Staybridge Suites offer a fantastic package of location, comfort and value at the heart of New York. Why go anywhere else?",0,make reservation month prior arrival delighted staybridge suite honour request room high possible complement pre book king room view room th floor fantastic view manhattan skyline room although slightly small staybridge suite stay fulfilled need night stay comfortable bed quality bed availability small useful kitchenette location excellent easy access subway bus transport doubt sleazy element area major concern yes far elsewhere even time square vicinity th street front hotel perfectly safe little run crowd port authority bus station opposite busy bus arrive depart well away hotel inside complex numerous fast food place pub post office cv outlet good plentiful breakfast offer hotel fitness suite locate basement ward extra pound staybridge suite offer fantastic package location comfort value heart new york go anywhere else,0.47179222,-0.019763464,-0.4040361,-0.0040975926,1.2886268,-0.2458442,1.1981283,0.28393006
21266,"This hotel was clean, and it's in a great location-short walking distance to Times Square, and Penn Station; we even walked to Central Park and Chelsea from the Hotel (about --- hour walk-not bad!). We only stayed overnight because we had tickets to the Martha Stewart show in the morning, and didn't trust the trains being on time in the morning. The price was reasonable considering you were in NYC (we paid $---; EVERYWHERE else was $---+!!!). As far as we could see, no bedbugs!!! It served our purpose quite well. I read the previous good reviews before I left about the deli next door; we went there to eat lunch before we checked in, and it was great! I don't know if I would want to stay a whole week there, but for overnight, or even a couple of nights, it's fine.",0,hotel clean great location-short walking distance time square penn station even walk central park chelsea hotel hour walk-not bad stay overnight ticket martha stewart show morning trust train time morning price reasonable consider nyc pay everywhere else far could see bedbug serve purpose quite well read previous good review leave deli next door go eat lunch check great know would want stay whole week overnight even couple night fine,0.2341139,0.077412315,-0.19107302,0.019271828,0.6142929,-0.12412279,0.6143372,0.08649783
22086,"We stayed at the Hotel Burnham this past weekend in May. The hotel, located at the corner of State and Washington Streets in the Loop, is a stunningly beautiful hotel. The restoration of the hotel has included such intricate details as wrought-iron railings on inner stairwells and elevators. The decor in the lobby is very stylish and modern (a la W Hotels). Each afternoon, the hotel has free wine in the lobby for its guests.
Our room faced State Street, and overlooked the old-line Marshall Field's department store, and a small portion of the Frank Gehry-designed bandshell in Millenium Park. The room, albeit small, was furnished with a very large king bed, wonderful linens, and Aveda bath products. 
The service at the hotel was outstanding. Every bellman, front desk attendant, waiter-waitress and maid we encountered were very friendly and made every effort to assist and make things easier. We were especially impressed with the concierge, Tracy. She gave thoughtful and considered recommendations for restaurants and entertainment (e.g., local blues clubs). Once we had decided on a restaurant (e.g., Gino's East for great deep-dish pizza), she even had discount-special privilege coupons which allowed us to jump ahead in line (a supposed ---minute wait turned into a ---minute wait), or provided other special benefits. (She even managed to get us tickets for a nearly sold-out exhibition at the Museum of Science and Industry). Tracy was excellent!
The hotel is located right off the Red and Blue lines of the """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""L"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" (a block or two from the other L lines), is conveniently located about - blocks from Millenium Park (stunning), is within the Theatre District, and has great shopping all nearby. 
The hotel also has the Atwood Cafe in its lobby as well. This is a wonderful restaurant, serving Continental cuisine, tinged with Asian flavors. (Make sure to try the duck breast with Asian-seasoned noodles). Prices are not cheap, but the food is well worth it.
All in all, the Hotel Burnham is a terrific hotel, with outstanding service, and a nearly-can't-be-beat location. We'll be sure to stay here again when we come to Chicago.",0,"stayed hotel burnham past weekend may hotel locate corner state washington street loop stunningly beautiful hotel restoration hotel include intricate detail wrought-iron railing inner stairwell elevator decor lobby stylish modern la hotel afternoon hotel free wine lobby guests.
our room face state street overlook old-line marshall field's department store small portion frank gehry-designed bandshell millenium park room albeit small furnished large king bed wonderful linens aveda bath product 
the service hotel outstanding every bellman front desk attendant waiter-waitress maid encounter friendly make every effort assist make thing easy especially impressed concierge tracy give thoughtful consider recommendation restaurant entertainment e.g local blue club decide restaurant e.g gino's east great deep-dish pizza even discount-special privilege coupon allow jump ahead line suppose minute wait turn minute wait provide special benefit even manage get ticket nearly sold-out exhibition museum science industry tracy excellent!
the hotel locate right red blue line block two line conveniently locate block millenium park stun within theatre district great shopping nearby 
the hotel also atwood cafe lobby well wonderful restaurant serve continental cuisine ting asian flavor make sure try duck breast asian-seasoned noodle price cheap food well worth it.
all hotel burnham terrific hotel outstanding service nearly-can't-be-beat location we'll sure stay come chicago",0.8992684,0.087958656,-0.7085376,0.0071318615,2.1730368,-0.5337629,2.156645,0.43539703
5078,"I booked in here because I was taking a train out of North Station the next day. The hotel is a short walk away. The location is also reasonably central to, say, Quincy Market or the Union Oyster House. Like Kimpton hotels often are, the decor was trendy but the room was tiny. And, I was across from a building whose lights shone bright all night, making me wish I had brought curtain clips, though the curtains *mostly* shut out the light. The bed itself was quite comfortable, but the duvet-style bedding made it very uncomfortable to sleep in -- woke up drenched in perspiration. 
The manager told me I could have asked for a blanket instead of a duvet, so I'll pass that info along. After all, it is also almost next door to the Boston Garden, making the location ideal for those seeing a sporting event or other performance there.",1,"book take train north station next day hotel short walk away location also reasonably central say quincy market union oyster house like kimpton hotel often decor trendy room tiny across build whose light shine bright night make wish brought curtain clip though curtain mostly shut light bed quite comfortable duvet-style bedding make uncomfortable sleep woke drench perspiration 
the manager tell could ask blanket instead duvet i'll pas info along also almost next door boston garden make location ideal see sport event performance",0.3148658,0.076810725,-0.32840952,0.04768509,0.92106694,-0.19649449,0.8421676,0.17558774
33195,"Very very far from Hilton level, a touristic hotel with a very very poor breakfast (--$): omelettes, pastries, waffels available as extra (--$---$).
At the same price - leveled at minimum around ---$----$ per night (in addition --$ for parking, while others are -----) - you may find others much better same block. The room is very large, is a junior suite with a plasma (but the bedroom has just an old style tv), --channels in total, internet not free, business center not free (- computers in total, swipe your credit card also for turning on the pc !!!), no ipod console in room, minibar in room present but empty, NO SAFE IN ROOM, no fan in bathroom with - doors to access it (- for bedroom - for living room), single sink... Much better - door to the bathroom and - silks, or not ?
Good a sink in the living room and a microwave...
It is understood that this hotel was a DoubleTree before and not originally a Hilton ---%...
Look deeply before choosing this hotel, same block there or - block far you may find ----- superhotel (knickerbocker, marriot...). For same price you get a ---sqf suite at knickerboker with jacuzzi fully stocked minibar -x--"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" plasma Frette linen and bathrobe and slippers...
Very very poor for a Hilton.",1,"far hilton level touristic hotel poor breakfast omelette pastry waffels available extra 
at price level minimum around per night addition park others may find others much good block room large junior suite plasma bedroom old style tv channel total internet free business center free computer total swipe credit card also turn pc ipod console room minibar room present empty safe room fan bathroom door access bedroom living room single sink much well door bathroom silk 
good sink living room microwave...
it understood hotel doubletree originally hilton 
look deeply choose hotel block block far may find superhotel knickerbocker marriot price get sqf suite knickerboker jacuzzi fully stock minibar plasma frette linen bathrobe slippers...
very poor hilton",0.6374373,0.07627625,-0.44396982,0.02494213,1.444182,-0.3476118,1.334418,0.22260508
15961,"Would recommend the Waldorf=Astoria in New York, New York for anyone who wants to experience not only the old world charm, elegance, and beauty of this one block historic hotel between Lexington and Park Avenues, --th and --th streets, but the wonderful food, decor, and excellent service of the staff. We had the opportunity to celebrate my parents' --th wedding anniversary there and enjoyed the expertise and professional service of the various departments from Sales, Events, Guest Services, Housekeeping, and Room Service. It was a wonderful experience for everyone in our family and the courteous and friendly nature of the staff, hotel wide, made the time we spent there even more wonderful than just the hotel itself. If you have not had the opportunity to stay at the Waldorf=Astoria in New York City I would highly recommend it, even if you are a New Yorker.",0,would recommend waldorf=astoria new york new york anyone want experience old world charm elegance beauty one block historic hotel lexington park avenue th th street wonderful food decor excellent service staff opportunity celebrate parent th wed anniversary enjoy expertise professional service various department sale event guest service housekeep room service wonderful experience everyone family courteous friendly nature staff hotel wide make time spend even wonderful hotel opportunity stay waldorf=astoria new york city would highly recommend even new yorker,0.2718256,0.016799899,-0.31709927,-0.067762,0.619138,-0.14814506,0.7247496,0.08556082
32362,"We checked in the Denver Downtown Hampton Inn for two nights on the --th of June as part of a - week trip around the National Parks from the UK. Hotel is centrally located and room was fine. The next day we went out for about - hours, making sure that the 'do not disturb' sign was not on the door and returned around -.--pm to find that the room had not been cleaned. We went to reception and told them and a young man said he would deal with it. We went out again for -- minutes and on our return found that nothing had been done about it. We were not happy as we were planning to have a shower and then go out. Another young man on reception said he would do the room himself so we waited in reception but unfortunately he kept having to do other things so an hour later we were still in reception. We decided enough was enough and returned to our room which had fresh towels and a roughly made bed but neither the room nor the bathroom had been cleaned. We were not happy and were offered a free room movie as compensation. We were even less happy then! We pointed out the Hampton Inn guarantee and the member of staff phoned the manager who passed the message back that we weren’t entitled to a refund because we hadn’t booked direct! (I didn’t see that exemption in the ---% guarantee notice). I saw the manager the following morning just before we left and we went through the story again. She offered a one night stay at any of the groups hotels (she did offer a night in her hotel but it’s a long way to go). We accepted this offer and she said she would post it to us within a week and double checked our home address. Over two months later we have received nothing so she was obviously just telling us a story to get rid of us. We are very disappointed with Hampton Inns and feel that the guarantee is meaningless. We sent this complaint to Hampton Inn Head Office but that was ignored as well.",1,check denver downtown hampton inn two night th june part week trip around national park uk hotel centrally locate room fine next day go hour make sure disturb sign door return around pm find room clean go reception tell young man say would deal go minute return find nothing do happy planning shower go another young man reception say would room wait reception unfortunately keep thing hour later still reception decide enough enough returned room fresh towel roughly make bed neither room bathroom clean happy offer free room movie compensation even less happy point hampton inn guarantee member staff phone manager pass message back weren’t entitle refund hadn’t book direct didn’t see exemption guarantee notice saw manager follow morning leave go story offer one night stay group hotel offer night hotel it’s long way go accept offer say would post within week double check home address two month later receive nothing obviously tell story get rid disappointed hampton inn feel guarantee meaningless send complaint hampton inn head office ignore well,0.51099634,0.06698932,-0.35720035,-0.09702272,1.1798878,-0.2901448,1.160821,0.21069843
15320,"Awesome location!!! Literally feet from the David Letterman Show, - short blocks to Central Park or Times Square. It only took us -- minutes from walking out the door of the hotel to walking into LGA. The room wasn't the smallest I've had in New York - it was fine for a couple. The bathroom was HUGE! And, it was beautifully done. The lobby is contemporary - very nicely appointed. The staff was friendly, especially the manager?....Jeff. The room rate was one of the lowest I found in the area. We stayed - days - I would definitely stay at the Ameritania again! We had one small problem with the A-C and the maintenance man was there in minutes. The only drawback was no free wi-fi. Highly recommend!!! You'll be happy you did!",0,awesome location literally foot david letterman show short block central park time square take minute walk door hotel walk lga room small i've new york fine couple bathroom huge beautifully do lobby contemporary nicely appoint staff friendly especially manager?....jeff room rate one lowest find area stayed day would definitely stay ameritania one small problem a-c maintenance man minute drawback free wi-fi highly recommend happy,0.24152872,0.054453395,-0.20165253,-0.01239498,0.5461147,-0.19618669,0.50836444,0.09936751
471,"I have found other luxury hotels artifical and stilted. This hotel manages to be both luxurious and relaxed, respectful and vibrant all at the same time. Everything is perfect from the analogue clock and an umbrella in each room, the shower, bed, etc. Staff are especially excellent - attentive without ever being overbearing or too formal. 
The location in Beacon Hill is an ideal base for exploring Boston.
I highly recommend the Liberty!!",0,"found luxury hotel artifical stilted hotel manages luxurious relaxed respectful vibrant time everything perfect analogue clock umbrella room shower bed etc staff especially excellent attentive without ever overbear formal 
the location beacon hill ideal base explore boston.
i highly recommend liberty",0.31750563,0.018213334,-0.28079933,-0.030775975,0.7328796,-0.18962078,0.7114121,0.1572963
31293,"Dirty, spider in the shower, security door broken, carpets and walls stained. I pulled back the drapes in the morning and a roach fell to the floor and scurried behind the dresser. I will NEVER stay in this awful place again. Creepy & dank.",1,dirty spider shower security door break carpet wall stain pull back drape morning roach fell floor scurry behind dresser never stay awful place creepy dank,0.19648415,0.03817227,-0.12979709,-0.055955943,0.461548,-0.043794844,0.4620297,0.14087406
6593,"Great hotel, very secure. You need to insert your room key to even access the upper floors. The bedding was excellent quality, down pillows and comforter, and really soft. Tastefully decorated with high end finishes like granite in the bath and accent glass tile in the shower. The wardrobe and desk were matching and of great quality. The staff was nice and helpful, and even held onto my luggage all day for free after I checked out so I could still sight see before I picked up my car that night to go home. I was surprized of the luxury I recieved for the price I paid in New York city.",0,great hotel secure need insert room key even access upper floor bed excellent quality pillow comforter really soft tastefully decorate high end finish like granite bath accent glass tile shower wardrobe desk match great quality staff nice helpful even hold onto luggage day free checked could still sight see picked car night go home surprized luxury recieved price pay new york city,0.19949353,0.0057786494,-0.2597616,0.04303998,0.5848458,-0.1176897,0.55640537,0.13763615
32108,"The rooms at the Intercontinental are spacious and immaculate. I'm a clean freak and it passed my standards with flying colors. We stayed there after a few days at the Cape and welcomed the Metropolitan feel of the hotel. The bathrooms are lovely and the sheets are soft. The room was cleaned quickly each day. The bar and restaurants outside are delightful to spend time in. The bellman and the doormen are warm and welcoming but the rest I the staff needs some warmth training. They are almost stoic. It seems to be much more o a business hotel but was close to Quincy market and the aquarium which served our needs fine. The gym is top notch for a hotel.y only complaint was it was a bit sterile and cold. If that's my only complaint, they are doing a good job!",0,room intercontinental spacious immaculate i'm clean freak pass standard fly color stay day cape welcome metropolitan feel hotel bathroom lovely sheet soft room clean quickly day bar restaurant outside delightful spend time bellman doorman warm welcome rest staff need warmth training almost stoic seem much business hotel close quincy market aquarium serve need fine gym top notch hotel.y complaint bit sterile cold that's complaint good job,0.23535106,0.020925123,-0.2575111,-0.025805058,0.69528943,-0.15463313,0.7696085,0.103089064
28598,"Excellent location, walking distance to the capitol, bar area, city centre mall. Expect to pay for parking. Nice front desk staff and well appointed guest rooms, updated and clean. Flat screen TVs in both rooms of the suite.",0,excellent location walk distance capitol bar area city centre mall expect pay parking nice front desk staff well appoint guest room updated clean flat screen tv room suite,0.022577692,0.042691294,-0.07521486,0.058303226,0.18848969,0.02640641,0.22473499,0.04174394
29563,"Distrikt is an OK hotel. The service is good and the rooms nice. I like the decor and they are generally quiet (although the first time I stayed I was close to the linen and for some unknown reason an employee started pulling something out of it's plastic wrapping at about -am). The location is not that far from Times Square, but it's the wrong direction...the hotel is across the street from the Port Authority, not the most lovely neighborhood.
It's a good tourist hotel",1,"distrikt ok hotel service good room nice like decor generally quiet although first time stay close linen unknown reason employee start pull something plastic wrapping location far time square wrong direction...the hotel across street port authority lovely neighborhood.
it's good tourist hotel",0.16361772,-0.04377394,-0.10342001,0.03659198,0.4709845,-0.06314851,0.46306416,0.12657079
38529,"What a great hotel.
This is located in the thearter district.
We would stay here again. Loved NY...",0,"great hotel.
this locate thearter district.
we would stay loved ny",0.0746637,0.024447858,-0.013040037,0.057448532,0.16345608,-0.080609754,0.2204147,0.029894756
27058,"To conclude our holiday in the U.S.A my wife and I treated ourselves on a - days stay in the Fairmont Hotel in San Francisco.
A hotel with a history, which you can derive not only from the impressing lobby but also from the numerous photographs of celebrities that stayed, filmed or performed in the Fairmont.
The Fairmont Hotel is a majestic building on top of Nob Hill, on of the few buildings that survived the ---- Earthquake almost undamaged.
When we entered our 'Tower room' we where astonished by the views over San Francisco and the Bay. Astonished to a degree that my wife, who has not only problems with heights but also with windows that can't be opened, felt rather uncomfortable.
I decided to ask for a room with windows that can be opened and were, without hesitation, upgraded to a superb suite with a balcony on the backside, unfortunately without a great view. A couple of days later my wife decided to control her 'vertigo' to the utmost and surprised me with a second removal: to the Tower room with bay views again!
Even now the staff was kind, understanding and cooperative.
The Fairmont is located near Powell- and Californiastreet so you can hop on the cablecar any direction you like, if desired after a great breakfast in Cento [a kind of Starbucks, belonging to the Fairmont].
The Fairmont Hotel was superb place for us to spend a wedding anniversary in San Francisco , thanks to it's kind staff, everyone included!",0,"conclude holiday u.s.a wife treat day stay fairmont hotel san francisco.
a hotel history derive impressing lobby also numerous photograph celebrity stay film perform fairmont.
the fairmont hotel majestic building top nob hill building survive earthquake almost undamaged.
when enter tower room astonish view san francisco bay astonish degree wife problem height also windows can't open felt rather uncomfortable.
i decide ask room window open without hesitation upgrade superb suite balcony backside unfortunately without great view couple day later wife decide control vertigo utmost surprise second removal tower room bay view again!
even staff kind understand cooperative.
the fairmont locate near powell californiastreet hop cablecar direction like desire great breakfast cento kind starbucks belong fairmont].
the fairmont hotel superb place spend wed anniversary san francisco thanks kind staff everyone include",0.72953284,0.074363805,-0.646936,-0.03423133,1.6825508,-0.49391106,1.6544354,0.36922228
20230,"We booked this hotel for - days because our son, who lives in ny, was having surgery in a manhattan hospital and we live out of town. Originally, we booked a small room(about $--- per night), but the staff was very nice and upgraded us to a larger room when we told them we needed room for our daughter tto stay for one night. For that much money, we were expecting a few more amenities- wifi access is extra and they charge Per device. No safe in the room. No room service. The rooms are clean and fairly comfortable, but small- bathrooms are no frills-small shower-tub that was in a wierd position and was hard to get into. 
We would stay here again if the price was lower. There arent a lot of hotels in this neighborhood, so if you need a hotel on upper west, you are limited and will probably pay more than you want to.",0,"booked hotel day son live ny surgery manhattan hospital live town originally book small room(about per night staff nice upgrade large room tell need room daughter tto stay one night much money expect amenity wifi access extra charge per device safe room room service room clean fairly comfortable small bathroom frills-small shower-tub wierd position hard get 
we would stay price lower arent lot hotel neighborhood need hotel upper west limit probably pay want",0.19290711,0.022609523,-0.26296985,0.0056000366,0.7079845,-0.12024293,0.64948946,0.14290872
